scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
187,cloud000187.pcd,13.927538968995435,-5.775952868322549,0.0,-0.5989910578446576,-34.31965958057544,0.27077948212859776,True
188,cloud000188.pcd,14.056032973811313,-5.84482634318197,0.0,-0.6040812668467184,-34.61130707323302,0.2709802852228819,True
189,cloud000189.pcd,14.1367965160583,-5.9101931590256696,0.0,-0.6027748775272277,-34.53645647882524,0.27154015543629156,True
190,cloud000190.pcd,14.23721185814169,-5.952636306432458,0.0,-0.6032468599203303,-34.5634990779545,0.2714383767114145,True
191,cloud000191.pcd,14.36125769667718,-6.01844166732051,0.0,-0.6054223406150527,-34.68814494017429,0.271924938833117,True
192,cloud000192.pcd,14.423242273485744,-6.073542578212343,0.0,-0.6060090104484743,-34.721758645596985,0.2722359200088211,True
193,cloud000193.pcd,14.528795551494918,-6.143569550138848,0.0,-0.6055951895845963,-34.698048456622324,0.27163594493192295,True
194,cloud000194.pcd,14.682133366592966,-6.265690689704535,0.0,-0.6007183235221646,-34.418624613994396,0.2719254113536465,True
195,cloud000195.pcd,14.860636641316974,-6.410920470245235,0.0,-0.6024091423717884,-34.51550139799901,0.2717185889963695,True
196,cloud000196.pcd,15.021306943329938,-6.530862439033943,0.0,-0.6012602886407303,-34.44967692793152,0.27122920739111916,True
197,cloud000197.pcd,15.085837793848672,-6.556030414880432,0.0,-0.5973451089028362,-34.225353652915054,0.27158467683516735,True
198,cloud000198.pcd,15.173653771768171,-6.614009328815207,0.0,-0.5964017445724425,-34.17130285824031,0.2710873987669681,True
199,cloud000199.pcd,15.373999549838969,-6.73834198301614,0.0,-0.5972047119904497,-34.21730950237863,0.26868913522445365,True
200,cloud000200.pcd,15.428135122401164,-6.7872947434623905,0.0,-0.5971534562800599,-34.214372766497355,0.2693333631544604,True
201,cloud000201.pcd,15.521706424116376,-6.857906742245567,0.0,-0.593017445874807,-33.97739682625417,0.2711010911541827,True
202,cloud000202.pcd,15.67721825513461,-6.983304946494524,0.0,-0.5947634909334542,-34.077437838954324,0.2691612936862844,True
203,cloud000203.pcd,15.827046386855253,-7.088403822510846,0.0,-0.592446581809223,-33.94468872462053,0.27123355344731787,True
204,cloud000204.pcd,15.954691269984869,-7.177166733919089,0.0,-0.5906469564472987,-33.84157778667756,0.2692525092235248,True
205,cloud000205.pcd,16.06941799145655,-7.261050487353086,0.0,-0.5904239505098473,-33.82880048765524,0.2719387284879236,True
206,cloud000206.pcd,16.145683452136566,-7.3167813284735095,0.0,-0.5890956534665743,-33.75269467313599,0.2724452671565145,True
207,cloud000207.pcd,16.202825022885452,-7.38654262542877,0.0,-0.5883028808640742,-33.707272148899136,0.2721239646771722,True
208,cloud000208.pcd,16.28742411320314,-7.427235121831881,0.0,-0.584952536280105,-33.51531154432318,0.27145538521901663,True
209,cloud000209.pcd,16.406078805030766,-7.495598745486061,0.0,-0.5828113334147985,-33.39262965705981,0.2722718740334067,True
210,cloud000210.pcd,16.537453977748306,-7.563564846177507,0.0,-0.5821611921125417,-33.35537930435335,0.272187013418779,True
211,cloud000211.pcd,16.633060354706796,-7.620687878536119,0.0,-0.5827663661992223,-33.39005322539083,0.2715297533464857,True
212,cloud000212.pcd,16.74335141853097,-7.679805388592407,0.0,-0.5846125285263372,-33.495830535030564,0.27163065360830513,True
213,cloud000213.pcd,16.907885911122268,-7.784590896523272,0.0,-0.5835803375458011,-33.436690348194375,0.270937791379072,True
214,cloud000214.pcd,17.035765136514843,-7.875745970883113,0.0,-0.5848542396221382,-33.50967956068145,0.27143666335637445,True
215,cloud000215.pcd,17.173305837860404,-7.956479993776998,0.0,-0.5856330794402561,-33.55430379517634,0.27174863289662,True
216,cloud000216.pcd,17.280196173483827,-8.034929631046213,0.0,-0.5894351382890617,-33.772145720673265,0.27166318975850584,True
217,cloud000217.pcd,17.396805735074402,-8.112818477500388,0.0,-0.5888559816413625,-33.738962489083164,0.27187232656939825,True
